id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,review_scores_rating
29109292,Beautiful Brunswick Room,216639296,Ash,,Moreland,-37.75813,144.97096,Private room,38,1,3,08/12/18,0.55,1,36,93.5
29110487,Newport Lakes 2 Bed Villa,28658178,Johnny,,Hobsons Bay,-37.83723,144.8687,Entire home/apt,180,2,3,29/03/19,1.27,1,249,100
29110806,Beautifully renovated two bedroom apartment,47613878,Joshua,,Stonnington,-37.85351,145.0508,Entire home/apt,118,3,3,19/01/19,0.85,1,0,90
29112816,Thomas' Townhouse* MODERN & QUIET & CLEAN*,219397020,Cecilia,,Glen Eira,-37.92805,145.03558,Entire home/apt,229,2,11,07/04/19,2.56,2,88,85
29113615,The Southern Cross Point 2BR+FREE PARKING,66655554,Sherry,,Melbourne,-37.81596,144.95435,Entire home/apt,189,1,28,20/03/19,4.69,3,337,93.5
29114208,城市最中心明亮一室公寓,217844551,Hu,,Melbourne,-37.81011,144.96186,Entire home/apt,129,1,4,22/03/19,3.24,1,0,93.5
29114885,"St. Fitz Apartment, St Kilda #stfitzapartment",8717629,Lochlan,,Port Phillip,-37.85942,144.98101,Entire home/apt,148,2,16,06/04/19,2.76,1,172,80
29125478,Cozy Two Bedroom Home Near Werribee Station,177420119,Ying,,Wyndham,-37.89607,144.66204,Entire home/apt,89,1,31,31/03/19,5.96,3,308,93
29128740,Melbourne living with a view,2875532,Clare,,Port Phillip,-37.83499,144.97407,Private room,100,3,1,21/03/19,1,1,156,83
29129681,Whole House with Great Outdoor Area,168303034,Craig,,Hobsons Bay,-37.83215,144.87286,Entire home/apt,94,7,1,05/11/18,0.19,2,0,89
29130303,Brand new granny flat in Surrey Hills,78211674,Jessica,,Boroondara,-37.82026,145.08939,Entire home/apt,101,2,3,08/11/18,0.51,1,62,87
29131866,"Light Art-Deco apt in St kilda, close to the beach",199407459,Martin,,Port Phillip,-37.86308,144.98282,Entire home/apt,265,5,0,,,1,0,100
29132324,BV 1 bedroom · Bay View 1 bedroom Apartment,89991045,Melissa,,Hobsons Bay,-37.85961,144.90222,Entire home/apt,200,1,0,,,16,306,88
29132354,BV 2 bedroom · Bay View 2 Bedroom Apartment,89991045,Melissa,,Hobsons Bay,-37.8604,144.90094,Entire home/apt,200,1,0,,,16,306,93.5
29132410,60*Boutique Studio@Boxhill*Boxhill Central*Mall,180074766,Abby,,Whitehorse,-37.81579,145.11688,Entire home/apt,99,1,17,23/02/19,3.25,38,0,96
29132590,BV 3 bedroom · Bay View 3 Bedroom Apartment,89991045,Melissa,,Hobsons Bay,-37.85817,144.90115,Entire home/apt,200,1,1,03/03/19,0.81,16,306,90
29132920,Central brand new/2BRM/2 Bathroom/V30,219514609,G.A,,Melbourne,-37.80876,144.96143,Entire home/apt,151,2,14,02/04/19,3.68,6,166,95
29132950,Master bedroom on private level + ensuite & W.I.R!,32344183,Jay,,Maribyrnong,-37.77596,144.85241,Private room,80,1,12,30/03/19,1.99,1,362,93.5
29133341,Cosy room in lovely Melbourne,10330352,Eva,,Yarra,-37.7868,144.97511,Private room,51,7,1,30/12/18,0.3,1,12,88
29133746,Large Room Close to City & Airport,217154056,John,,Moonee Valley,-37.76261,144.93602,Private room,45,2,26,04/03/19,4.38,1,187,96
29133841,M Docklands(FREE TRAM AND WIFI) BUNKBEDS. CBD area,153112010,Khan,,Melbourne,-37.81598,144.9461,Shared room,35,2,25,04/04/19,4.24,4,75,73
29134181,Williamstown 1 Bedroom Cottage,89991045,Melissa,,Hobsons Bay,-37.85971,144.901,Entire home/apt,225,1,0,,,16,318,96
29134298,Williamstown Cottage 2 bedroom,89991045,Melissa,,Hobsons Bay,-37.86021,144.90257,Entire home/apt,255,1,0,,,16,318,85
29134808,Britannica Spa Room,89991045,Melissa,,Hobsons Bay,-37.86035,144.90247,Private room,220,1,0,,,16,330,93.5
29134810,CBD & Garden View Stylish 1 Bedroom Apt @Avant,159516681,Henry,,Melbourne,-37.80931,144.96199,Entire home/apt,125,1,22,24/03/19,4.82,35,116,93
29134853,Corsair Spa Room,89991045,Melissa,,Hobsons Bay,-37.85952,144.90232,Private room,210,1,0,,,16,343,96
29134897,Captains Spa Suite,89991045,Melissa,,Hobsons Bay,-37.85803,144.90124,Private room,241,1,0,,,16,324,100
29135170,Endeavour Room,89991045,Melissa,,Hobsons Bay,-37.85967,144.90082,Private room,190,1,0,,,16,341,100
29135404,Nelson Room in B&B,89991045,Melissa,,Hobsons Bay,-37.85985,144.90137,Private room,200,1,0,,,16,334,100
29135409,61*Boutique one-bedroom*Boxhill Central*Mall,180074766,Abby,,Whitehorse,-37.81541,145.11743,Entire home/apt,129,1,0,,,38,0,96
29135447,Lysander Room,89991045,Melissa,,Hobsons Bay,-37.85865,144.90105,Private room,200,1,0,,,16,335,98
29135522,Stunning Waterfront Views Docklands 2Bed 2Bth 1Car,48013736,Daniel,,Melbourne,-37.81565,144.93984,Entire home/apt,148,1,71,05/04/19,12.03,1,64,93.5
29135584,Tree View Executive 1 bedroom apartment,89991045,Melissa,,Hobsons Bay,-37.85963,144.90198,Entire home/apt,225,1,0,,,16,344,100
29135621,Tree View Executive 2 bedroom apartment,89991045,Melissa,,Hobsons Bay,-37.85898,144.90186,Entire home/apt,255,1,1,15/02/19,0.57,16,344,92
29135743,Spectacular St Kilda beachfront Apartment $129,131994229,Robyn,,Port Phillip,-37.8698,144.97672,Entire home/apt,129,3,9,17/03/19,1.82,1,165,90
29136136,Sandra’s house Rowville,213033086,Sandra,,Knox,-37.9079,145.27082,Private room,167,1,7,15/03/19,1.23,5,356,96
29136699,Professional home in Mount Waverley,51280445,Brendan,,Monash,-37.87034,145.1317,Private room,96,2,1,25/10/18,0.18,1,89,97
29136915,Reservoir Garden Room,6821394,Rory,,Darebin,-37.72022,145.00001,Private room,45,2,2,26/03/19,2,1,76,99
29137107,Peaceful Palermo,219569555,Leo,,Stonnington,-37.84317,144.99782,Private room,39,1,6,18/11/18,0.99,2,342,100
29137221,Sugargum Studio B and B,109768876,Helen,,Hume,-37.58994,144.72718,Private room,52,1,45,05/04/19,7.85,1,157,97
29139169,Luxury apartment 10  minutes tram to CBD,89952723,Chen,,Melbourne,-37.80836,144.94814,Entire home/apt,145,9,0,,,2,0,95
29141101,McKenzie's Place @ Half Moon Bay,185394868,Gail,,Bayside,-37.96788,145.01637,Private room,120,2,0,,,1,0,93
29141158,Night Docklands,21678601,煜興,,Melbourne,-37.81587,144.94655,Private room,65,1,18,17/03/19,6.14,1,0,94
29146043,Ettaro level 7,111213785,Hadi,,Yarra,-37.77874,144.97833,Private room,125,1,0,,,1,178,100
29153573,KK Apartment,84002408,Kevin,,Melbourne,-37.80046,144.95454,Entire home/apt,156,2,3,27/01/19,0.88,1,0,100
29158797,"Docklands(CBD, FREE TRAM&WIFI) Near Souther cross.",153112010,Khan,,Melbourne,-37.81379,144.94649,Shared room,35,1,40,08/04/19,6.78,4,34,93.5
29159680,Central Studio in Melbourne CBD,113949496,Jesse,,Melbourne,-37.81327,144.95942,Entire home/apt,99,1,15,29/03/19,3.69,15,333,100
29159986,"Position perfect, 5 star renovated apartment - 9",51039010,Hamish,,Yarra,-37.82055,144.99486,Entire home/apt,159,4,7,22/03/19,1.54,4,270,100
29160822,warm bedroom5(only for girl or two girls)中文服务 限女生,217378239,Joslyn,,Melbourne,-37.80228,144.95821,Private room,39,3,1,22/01/19,0.39,2,0,98
29161064,Pristine & Calm place near CBD,219751583,Nishant,,Wyndham,-37.90654,144.77469,Private room,32,1,0,,,1,364,96
29162312,2 bedroom apartment Heart of Melbourne,130521852,Julie,,Melbourne,-37.81478,144.95391,Entire home/apt,179,1,7,28/03/19,2.41,1,176,98
29162887,"ZB AUBO18-2: Private Room,Victoria Market Mel CBD",39890192,Laura,,Melbourne,-37.80473,144.96146,Private room,58,1,2,14/02/19,0.8,12,85,93.5
29163655,Warramate Hills in the beautiful Yarra Valley,213710555,Anne,,Yarra Ranges,-37.7441,145.48078,Entire home/apt,139,1,20,07/04/19,3.57,1,65,93.5
29163811,Cosy and Modern 2BD Apartment in a great location!,219328664,Maddy,,Stonnington,-37.85525,144.98356,Entire home/apt,111,2,12,17/03/19,2.16,1,112,93.5
29164977,FANTASTIC 4BR HOUSE IN WEST/ Melbourne/PointCook,36011853,Louis,,Wyndham,-37.89191,144.7112,Entire home/apt,141,3,2,28/01/19,0.82,7,0,100
29165378,South MelbourneLux Entertainer (4BR+2.5BATH+2CARP),3721646,Alex,,Port Phillip,-37.83621,144.96483,Entire home/apt,220,5,1,07/01/19,0.33,25,165,100
29166014,27/F City View *Central Station & Queens Market,210659461,Weyou,,Melbourne,-37.80619,144.95925,Entire home/apt,129,1,3,25/02/19,0.96,24,18,100
29166423,Rooftop Loft Living in South Melbourne + PARKING,104431444,James@ Roomerang,,Port Phillip,-37.82892,144.94764,Entire home/apt,167,1,7,24/03/19,1.35,61,70,100
29166713,Private Room - Apartment in Toorak,219789664,Carolyn,,Stonnington,-37.84809,145.01397,Private room,120,1,1,27/10/18,0.18,1,90,93
29168085,Rooftop spa CBD Apartment with view,192209522,Jes,,Melbourne,-37.80325,144.96388,Entire home/apt,115,13,3,26/01/19,1.13,2,62,100
29168479,Living by the Clouds - 2BR Apt @ Melb Central #2,108813610,HugoHome,,Melbourne,-37.81028,144.96054,Entire home/apt,139,1,21,20/03/19,3.56,37,158,93.5
29170991,CollinsTower 2BRD1BTH#Next to SouthernCrossStation,207778250,Stay Casa - Antony,,Melbourne,-37.81974,144.95447,Entire home/apt,165,1,30,30/03/19,5.42,6,144,93.5
29171931,Melbourne Eureka Deluxe Apt*Great Views*Parking,200909382,Steve And Janet,,Melbourne,-37.82243,144.96517,Entire home/apt,135,3,1,29/10/18,0.19,11,0,99
29172214,Your little space away,190219395,Breana,,Frankston,-38.14622,145.19924,Private room,110,3,0,,,1,0,100
29174111,Heaven 1236,199845484,Sidhant,,Melbourne,-37.81511,144.95485,Private room,70,1,1,11/10/18,0.17,2,0,93.5
29175235,Fantastic Views - Central CBD - Gym | Pool | Sauna,5383441,Mariam,,Melbourne,-37.81462,144.95317,Entire home/apt,106,2,14,15/03/19,2.37,79,152,93.5
29178853,Safe and tidy home ashwood,219855444,Yuqi,,Monash,-37.87009,145.10429,Private room,51,1,0,,,1,89,100
29179067,comfy boho apartment in cosmopolitan Footscray,115288800,Harry,,Maribyrnong,-37.79419,144.89964,Entire home/apt,84,2,3,11/11/18,0.53,1,65,97
29182380,MELBOURNE STUDIO SELF CHECK IN,15552678,Marie,,Melbourne,-37.77757,144.95222,Entire home/apt,84,3,24,07/04/19,4.36,1,39,80
29186157,toorak home with a view,22702340,Gaye,,Stonnington,-37.83338,145.01894,Entire home/apt,889,7,0,,,1,236,93.5
29186779,"Relaxed, Family-Friendly Home in Melton.",210073752,Sneha,,Melton,-37.67253,144.5577,Entire home/apt,117,1,15,17/03/19,2.96,1,323,94
29186949,Margate - character house with mountain views,88051903,Yarra Valley Rentals,,Yarra Ranges,-37.75706,145.69602,Entire home/apt,220,2,8,22/03/19,1.44,13,342,80
29187053,"Docklands, FREE TRAM&WIFI, Southerncross. near",153112010,Khan,,Melbourne,-37.81601,144.94683,Shared room,35,1,47,04/04/19,7.92,4,75,89
29187616,Best Views Kensington,6054817,Peter,,Melbourne,-37.79485,144.93463,Entire home/apt,151,2,17,22/03/19,3.11,1,318,100
29187790,Waterview DOCKLAND 2 bed APT + FREE PARKING,158144181,Megan,,Melbourne,-37.82168,144.94233,Entire home/apt,128,1,27,31/03/19,5.26,5,89,93
29188560,"‘Nelapollo’ gorgeous getaway, Central location!",219957182,Melanie,,Bayside,-37.95017,145.00895,Entire home/apt,220,2,0,,,1,352,100
29189045,Melbourne CBD 42th floor NICE VIEW,104088349,Henrique,,Melbourne,-37.81551,144.95435,Shared room,25,20,0,,,1,81,100
29189411,Just a cosy spot in Brunswick West,57688592,Sam,,Moreland,-37.76063,144.94878,Entire home/apt,75,2,11,22/03/19,2.17,1,178,80
29189735,Modern Balwyn Apartment,147033309,LivingIt,,Boroondara,-37.81251,145.08581,Entire home/apt,198,1,3,16/01/19,0.6,108,354,92
29189792,"No.2 nice single room 
free wifi Shared Kitchen",182272286,Huiyu,,Monash,-37.91701,145.16277,Private room,35,1,7,12/03/19,1.27,1,55,93.5
29190903,Camberwell Family House,147033309,LivingIt,,Boroondara,-37.83613,145.09454,Entire home/apt,151,1,4,19/01/19,1.24,108,0,93.5
29192109,▲LITTLE BOUTIQUE | Friends & Family,219978954,Phoebe,,Melbourne,-37.81657,144.95549,Entire home/apt,151,1,11,21/03/19,2.37,1,0,100
29192466,South Yarra Warm Home,219986826,Jessica,,Stonnington,-37.83659,144.99389,Private room,51,2,0,,,1,0,93.5
29194264,Southbank Apt opposite Crown Casino,28370686,Tini,,Melbourne,-37.82777,144.9584,Entire home/apt,190,2,9,20/03/19,1.65,6,338,93
29195112,on Swanston street for long stay,30367656,ChungYu,,Melbourne,-37.80291,144.96225,Entire home/apt,125,60,1,25/10/18,0.18,1,20,93.5
29196021,Spacious modern comfortable apartment in Richmond,1328955,Mark,,Yarra,-37.81961,145.00714,Entire home/apt,151,2,8,24/03/19,1.46,1,89,84
29201424,F1 APT/ BestView Melbourne/St Kilda/SunRise&SunSet,36011853,Louis,,Port Phillip,-37.85922,144.98214,Entire home/apt,229,1,12,28/02/19,2.2,7,0,100
29201477,Donkey Kong  1 BR APT *Train&Tram,146280839,Donkey,,Melbourne,-37.81031,144.96013,Entire home/apt,129,1,4,07/04/19,4,11,10,93
29202870,墨尔本市中心超大主卧带独卫短租,188799979,Luo,,Melbourne,-37.81017,144.9617,Private room,56,100,0,,,1,189,91
29203583,Old house,186159753,Bibek,,Brimbank,-37.77864,144.82282,Private room,48,2,1,04/02/19,0.47,2,365,100
29214702,Spacious Apartment Near Beach & Cultural Hub,21058208,Joel,,Port Phillip,-37.85917,144.97928,Entire home/apt,110,2,11,25/02/19,1.95,52,62,98
29215847,Private Room in Sth Melbourne Luxury Escape,22306485,Daniel,,Port Phillip,-37.83296,144.97024,Private room,84,2,0,,,3,75,93.5
29216747,LUXICO - Sargood Warehouse,11914644,Luxico Holiday Homes,,Melbourne,-37.81602,144.97185,Entire home/apt,1262,7,0,,,70,364,80
29218173,WoW factors in the 2 beds APT Near Boxhill central,181698992,Aaron,,Whitehorse,-37.81579,145.11756,Entire home/apt,118,1,5,16/03/19,0.9,23,75,93.5
29218240,｢Little world｣elegant apartment@Parkville+Carpark,181698992,Aaron,,Melbourne,-37.77828,144.9402,Entire home/apt,128,1,14,24/03/19,2.68,23,155,90
29218292,Stunning 2 bdrms  APT@Parkville｢Free carpark+wifi｣,181698992,Aaron,,Melbourne,-37.7784,144.93973,Entire home/apt,135,1,8,21/03/19,1.41,23,84,98
29218330,｢Chocolate Taste｣1 bdrm Apt@Pakrville+Free parking,181698992,Aaron,,Melbourne,-37.77822,144.94022,Entire home/apt,108,1,9,23/03/19,1.59,23,90,100
29218474,｢Recharging station｣one-bedroom@South Yara,181698992,Aaron,,Stonnington,-37.83737,144.9945,Entire home/apt,101,1,8,08/03/19,1.56,23,68,94
29218999,wonderful city view master room,60521426,Annie,,Melbourne,-37.81692,144.95351,Private room,51,100,0,,,1,178,93.5
29220452,｢Green-hood｣Stunning 2 bedrooms Apt@parkville,181698992,Aaron,,Melbourne,-37.77891,144.94031,Entire home/apt,139,1,11,21/03/19,1.94,23,82,93.5
29220524,Brand New 2BD High speed WIFI+Cheap Parking,218172190,Steven,,Melbourne,-37.80554,144.96127,Entire home/apt,129,1,35,06/04/19,6.07,3,23,95
29220767,Big Family fun@ 4 bedrooms house in point cook,181698992,Aaron,,Wyndham,-37.90201,144.75366,Entire home/apt,160,3,10,11/03/19,2.19,23,72,80
29221446,Light-filled room in lovely Seddon,109301258,Madeline,,Maribyrnong,-37.80616,144.89091,Private room,75,1,8,15/03/19,1.44,1,0,95
29222487,"★ Richmond Retreat: Food, Shopping & Entertainment",35252339,Julie,,Yarra,-37.82344,144.99463,Entire home/apt,200,2,17,23/03/19,3.72,1,114,97
29226905,Ideal Central Location 4 Food Lover&City Traveller,58393929,David,,Melbourne,-37.8108,144.95998,Entire home/apt,139,2,13,15/02/19,2.23,4,65,90
29227928,Open View towards Stadium - Southern Cross 2B2Bath,58393929,David,,Melbourne,-37.81616,144.9534,Entire home/apt,149,2,13,24/03/19,2.22,4,53,93.5
29228505,Cloud9 - Melb CBD Lux 3BR/2BA Apt + Free WiFi,4924814,Akbar,,Melbourne,-37.80877,144.95935,Entire home/apt,198,1,11,17/03/19,2.12,7,329,96
29229670,CBD Views 28/F Designer Apt next to CROWN,51704371,James,,Melbourne,-37.82508,144.96067,Entire home/apt,799,1,18,28/02/19,4.09,19,141,93.5
29229764,"Entire house, quiet, short walk to train and shops",107416974,Amy,,Monash,-37.88269,145.17155,Entire home/apt,124,1,10,22/03/19,1.81,1,158,93.5
29230187,Quiet Room near Melb Airport & Albion Station,201805004,Landon,,Brimbank,-37.76526,144.82489,Private room,23,1,40,14/03/19,6.82,4,310,93.5
29237447,Vibrant carnegie ×2,185593377,Cheryl,,Glen Eira,-37.88951,145.05065,Entire home/apt,90,5,7,09/03/19,2.26,2,275,93.5
29239410,Entire House - Fitzroy Warehouse Conversion,15615634,Sylvia,,Yarra,-37.80616,144.98216,Entire home/apt,325,1,1,15/10/18,0.17,1,97,100
29239464,Sit Back and Chill in This Cozy Modern Apartment,219739532,Jacob,,Boroondara,-37.84597,145.04655,Entire home/apt,189,2,7,07/03/19,1.19,1,73,93.5
29240740,Kingsbury home with a view,220296836,Covi,,Darebin,-37.71748,145.04085,Private room,18,30,2,05/01/19,0.58,1,319,100
29242616,Relax double bed room near by train station,220315893,Daniel,,Maroondah,-37.83427,145.26891,Private room,35,4,5,19/03/19,0.91,1,83,93.5
29244616,2 Bedroom Apartment in fantastic location,59697394,Karen,,Melbourne,-37.8297,144.96813,Entire home/apt,129,2,12,18/03/19,2.75,1,21,93.5
29246326,"Peaceful, Bright and Conveniently located Studio",47503225,Jared And Carolina,,Stonnington,-37.85921,145.01646,Entire home/apt,99,5,12,07/04/19,2.12,1,14,93.5
29247772,29H.Bright rooms with more beds for 8ppl CBD,220354051,Helen,,Melbourne,-37.81574,144.95332,Entire home/apt,129,1,14,22/01/19,2.53,2,96,93.5
29249593,Melbourne CBD Victoria One Apartment,74424920,Daisy,,Melbourne,-37.80769,144.95952,Private room,106,1,2,12/03/19,1.62,1,32,88
29251493,CBD 2BR+2BA APT with Waterfront View&Free Carpark,96494136,Sandra,,Melbourne,-37.8205,144.94322,Entire home/apt,180,1,56,25/03/19,9.6,4,103,93.5
29252480,Brand New One Bedroom Apartment,28927771,Jun,,Melbourne,-37.8098,144.95157,Entire home/apt,138,2,0,,,8,22,80
29255850,my80 明房出租 近一切,125329870,Mike,,Melbourne,-37.8096,144.96168,Private room,44,60,0,,,1,83,99
29260293,Sun lit quiet cozy bedroom-  8 km from CBD,220450187,Siddhant,,Maribyrnong,-37.79209,144.88456,Private room,35,1,7,27/01/19,1.23,1,6,93.5
29260401,Home is where the heart is.....,36916088,Nebish,,Moreland,-37.76778,144.97117,Private room,65,1,16,31/03/19,2.93,1,365,96
29260940,1807/65 Dudley street,220456171,Abhishek,,Melbourne,-37.81064,144.94971,Private room,39,1,3,04/11/18,0.52,1,0,100
29260953,Venus Place 3,219032456,Gloria,,Melton,-37.6823,144.73228,Private room,70,2,4,23/03/19,0.77,3,362,92
29261385,Love 26,68792583,Felix,,Moreland,-37.70358,144.91675,Entire home/apt,135,1,40,03/04/19,7.1,1,130,90
29261818,Studio Kensington,65399931,Hannah,,Melbourne,-37.79583,144.93051,Entire home/apt,99,2,7,11/03/19,1.34,1,40,100
29262159,Private Room & bathroom in St Kilda's Heart,36100102,Victor,,Port Phillip,-37.86424,144.98287,Private room,84,2,12,24/03/19,2.22,1,43,88
29263210,Light-filled art deco delight!,10606527,Marcus,,Glen Eira,-37.88839,145.00562,Entire home/apt,151,7,0,,,1,94,100
29263292,Sophisticated Apt & Spectacular views in Southbank,5383441,Mariam,,Melbourne,-37.82429,144.96312,Entire home/apt,1001,2,18,30/03/19,3.29,79,84,100
29263861,Spacious light-filled Hawthorn family home,55327417,Lauren,,Boroondara,-37.82857,145.04214,Entire home/apt,599,4,0,,,1,64,93.5
29264252,Hamilton Apartment Northcote,64127023,Simon,,Darebin,-37.76423,145.00058,Entire home/apt,280,11,0,,,1,176,83
29264489,Quality Melbourne home,31335985,Hanh,,Hobsons Bay,-37.87996,144.77263,Entire home/apt,250,2,1,13/01/19,0.35,1,78,80
29264585,[Crown] 1 BR/FREE PARKING/Yarra river view /DCAC,210035490,Qi,,Melbourne,-37.82707,144.95742,Entire home/apt,180,1,6,12/02/19,1.49,7,219,100
29264793,Spacious Glen Waverley Family House,147033309,LivingIt,,Monash,-37.8832,145.14659,Entire home/apt,179,1,8,09/02/19,1.43,108,255,95
29264851,Home Sweet Home,220484673,San,,Hobsons Bay,-37.87854,144.76658,Private room,51,2,8,22/01/19,1.48,1,342,100
29267019,A Spacious modern 2 BR apartment near CBD,89974841,Mahyar,,Melbourne,-37.77953,144.93881,Entire home/apt,80,1,1,02/01/19,0.31,2,0,100
29269320,"Nice apartment room in Melbourne CBD, gym+pool",97386722,Yongka,,Melbourne,-37.81401,144.95784,Private room,48,2,12,01/04/19,2.67,1,97,90
29269852,5 mins walk to Monash Clayton Uni  5分钟步行到莫纳什大学-4,83132588,Lynn,,Monash,-37.91672,145.12534,Private room,39,2,5,13/02/19,1.63,4,0,93.5
29270070,A room in Central Melbourne CBD Wifi/Gym/Pool 交通方便,146033888,Matthew,,Melbourne,-37.82079,144.95708,Private room,89,1,36,07/04/19,6.28,1,8,92
29275101,Deakin大学附近公寓,168492452,Long,,Whitehorse,-37.85037,145.12903,Entire home/apt,108,2,9,30/03/19,1.64,10,234,93.5
29281325,Luxury Town House  100m from Lygon Street.,167932324,Jacqui,,Melbourne,-37.80566,144.96821,Entire home/apt,390,4,7,07/01/19,1.34,2,10,98
29283207,"StylishTownhouse, Walk to the Beach, Pet Friendly",760849,Boutique Stays Accommodation Group,,Port Phillip,-37.84307,144.94226,Entire home/apt,402,5,0,,,56,196,86
29283824,Spacious apartment in the hip area of Melbourne,27919788,Leigh,,Yarra,-37.78653,144.97854,Entire home/apt,129,7,2,11/01/19,0.43,1,0,93.5
29285488,"Private bedroom, ensuite and bike, in inner west.",67862069,Roberta,,Brimbank,-37.7975,144.82698,Private room,31,1,8,16/03/19,1.52,2,157,100
29286706,"Queen of Northcote Views,Secure parking,City Views",4647935,Rejuvenate Stays,,Darebin,-37.77502,144.99667,Entire home/apt,229,2,2,25/02/19,1.09,18,362,100
29287055,Brand new *2Bed/2Bath * Free Underground Parking,217376156,Eric,,Port Phillip,-37.83968,144.97584,Entire home/apt,179,1,26,25/03/19,4.81,2,8,90
29287697,"Food, Shops and Parks - Experience Melbourne!",140757412,Jtny,,Yarra,-37.81112,145.00864,Entire home/apt,125,1,7,24/03/19,1.79,2,90,93.5
29287830,"Charming, Cosy & Comfortable Apartment!",5383441,Mariam,,Boroondara,-37.82026,145.02365,Entire home/apt,1001,2,16,27/03/19,4.36,79,83,89
29287987,Stylish Light-filled Victorian Cottage with Sunny Courtyard,14352995,Tarnia,,Melbourne,-37.79102,144.94317,Entire home/apt,159,2,16,18/03/19,3.56,1,67,100
